1785738	Yuncheng	35.023060	110.992783	CN
1785036	Zhangye	38.934170	100.451668	CN
2034754	Shunyi	40.125000	116.645279	CN
1797121	Jieyang	23.528860	116.364159	CN
1785725	Yunfu	22.930559	112.037300	CN
1806408	Yangjiang	21.850000	111.966667	CN
1797945	Qingyuan	23.700001	113.033333	CN
1784820	Xinghua	32.939171	119.834167	CN
1803331	Linxia	35.600281	103.206390	CN
1798760	Pingliang	35.539169	106.686111	CN
1280957	Jiayuguan	39.816669	98.300003	CN
1817240	Baiyin	36.558331	104.208061	CN
1279945	Suzhou	39.743179	98.517357	CN
1808770	Hebi	35.899170	114.192497	CN
1801934	Luohe	33.571671	114.035278	CN
1805733	Jinchang	38.495281	102.173889	CN
1815427	Chaohu	31.600000	117.866669	CN
2034439	Tieling	42.293060	123.841393	CN
1805540	Jingzhou	30.350281	112.190277	CN
1790254	Xiaogan	30.916670	113.900002	CN
1813344	Dawukou	39.041939	106.395828	CN
1529484	Hami	42.799999	93.449997	CN
2037886	Dandong	40.129169	124.394722	CN
1280849	Kashi	39.454720	75.979721	CN
1814093	Dali	25.700001	100.183327	CN
1809263	Guozhen	34.365910	107.359039	CN
1791636	Weinan	34.503551	109.508911	CN
1808857	Hanzhong	33.072781	107.030281	CN
1792520	Tongzhou	39.905281	116.599442	CN
2038569	Baicheng	45.616669	122.816673	CN
1788508	Xinyu	27.804291	114.933350	CN
1794904	Shiyan	32.566669	110.783333	CN
1788927	Xingtai	37.063061	114.494171	CN
1790840	Wuzhou	23.483330	111.316673	CN
2036892	Hohhot	40.810558	111.652222	CN
1783683	Yanjiang	30.121080	104.648109	CN
1787858	Shangrao	28.453220	117.968597	CN
1805680	Jingdezhen	29.294701	117.207893	CN
1798654	Pingxiang	27.616671	113.849998	CN
1789647	Xichang	27.896420	102.263420	CN
1795196	Tongchuan	35.080559	109.089722	CN
1789065	Ankang	32.680000	109.017220	CN
1790396	Xianning	29.883329	114.216667	CN
1807544	Daxing	39.721390	116.329170	CN
2036973	Heihe	50.244129	127.490158	CN
1804850	Kaiyuan	23.697670	103.303719	CN
1797551	Qinzhou	21.950001	108.616669	CN
1816269	Baicheng	23.899719	106.613327	CN
1816705	Beihai	21.483330	109.099998	CN
1815395	Chaozhou	23.665131	116.637863	CN
1793879	Suizhou	31.711109	113.363060	CN
1806466	Guangyuan	32.442020	105.822998	CN
2036986	Hegang	47.400002	130.366669	CN
1805611	Jingmen	31.033609	112.204720	CN
1816080	Cangzhou	38.316669	116.866669	CN
1817968	Anshun	26.250000	105.933327	CN
1816373	Bijie	27.312500	105.294167	CN
1790371	Xiantao	30.383329	113.400002	CN
2038067	Chifeng	42.268330	118.963608	CN
1811542	Fangshan	39.698330	115.992500	CN
1808392	Hengshui	37.732220	115.701111	CN
2034786	Shuangyashan	46.636108	131.153885	CN
2035601	Nenjiang	49.183331	125.216667	CN
1783988	Zhucheng	35.994720	119.397499	CN
1784841	Zhaotong	27.316669	103.716667	CN
1805741	Jincheng	35.502220	112.832779	CN
1801582	Macheng	31.178329	115.031937	CN
2034400	Tongliao	43.612499	122.265282	CN
2037370	Fuli	46.721668	131.139435	CN
1804578	Weichanglu	37.171669	119.921387	CN
2038139	Changtu	42.778839	124.095451	CN
1798473	Puqi	29.716669	113.883331	CN
2033675	Xinmin	41.990829	122.825279	CN
2035801	Meihekou	42.527222	125.675278	CN
2037534	Dunhua	43.372501	128.242493	CN
2035511	Panshi	42.942219	126.056107	CN
1804609	Laibin	23.700001	109.266670	CN
1787646	Yangcun	39.363892	117.060280	CN
1798636	Gutao	37.202499	112.178062	CN
1792592	Tongren	27.717220	109.185280	CN
1791249	Wuhai	39.664719	106.812218	CN
2033147	Zhaozhou	45.683331	125.316673	CN
2035261	Qitaihe	45.799999	130.850006	CN
1795816	Shashi	30.307220	112.244720	CN
1802550	Longkou	37.650829	120.328613	CN
2036653	Hunchun	42.867500	130.358063	CN
1529376	Korla	41.759720	86.146942	CN
1797438	Qixia	37.297501	120.825562	CN
1529114	Turpan	42.933331	89.166672	CN
1529363	Kuqa	41.727779	82.936394	CN
1785974	Yuci	37.680279	112.731941	CN
1798713	Pingshan	22.993759	114.713112	CN
1815656	Changli	39.704170	119.150558	CN
1915223	Zhongshan	21.322559	110.582909	CN
2038432	Baotou	40.652222	109.822220	CN
2037860	Daqing	46.583328	125.000000	CN
1798490	Pulandian	39.395279	121.966942	CN
1529660	Aksu	41.123058	80.264442	CN
2035836	Manzhouli	49.599998	117.433327	CN
1786746	Yichun	27.833330	114.400002	CN
1793511	Taiyuan	37.869438	112.560280	CN
1788081	Xuanzhou	30.952499	118.755280	CN
1809532	Guigang	23.096390	109.609169	CN
2033536	Yakeshi	49.283329	120.733330	CN
2034657	Suifenhe	44.400002	131.166672	CN
1784055	Zhuanghe	39.700829	122.991112	CN
1785964	Yudong	29.385000	106.519440	CN
2034497	Taonan	45.333328	122.783333	CN
1281019	Hotan	37.099720	79.926941	CN
1788747	Xinlicun	39.084721	117.335564	CN
1279715	Rikaze	29.250000	88.883331	CN
1280037	Shache	38.416672	77.240562	CN
1280281	Qamdo	31.166670	97.233330	CN
1280517	Nagqu	31.500000	92.000000	CN
1280757	Laojunmiao	39.833328	97.733330	CN
1281368	Deqen	29.961781	90.718750	CN
1529626	Baijiantan	45.633331	85.183327	CN
1529641	Aral	40.515560	81.263611	CN
1529651	Altay	47.866669	88.116669	CN
1783621	Zunyi	27.686670	106.907219	CN
1783633	Zoucheng	35.400558	116.965561	CN
1783745	Zigong	29.341619	104.776894	CN
1783763	Zhuzhou	27.833330	113.150002	CN
1783934	Shangqiu	34.450001	115.650002	CN
1783940	Zhuji	29.718760	120.242332	CN
1784074	Zhouzhuang	31.116140	120.845100	CN
1784178	Zhoucun	36.816669	117.816673	CN
1784185	Yuxi	24.355000	102.542221	CN
1784253	Zhongxing	33.703892	118.679169	CN
1784310	Zhongshu	24.516670	103.766670	CN
1784553	Zhicheng	31.006109	119.903610	CN
1784554	Zhicheng	30.295561	111.504723	CN
1784580	Zhenzhou	32.269169	119.178886	CN
1784647	Zhaobaoshan	29.969500	121.687531	CN
1784658	Zhengzhou	34.757778	113.648613	CN
1784929	Zhaogezhuang	39.766670	118.400002	CN
1784953	Zhaoyuan	37.359169	120.396393	CN
1784990	Zhanjiang	21.281450	110.342712	CN
1785462	Zaoyang	32.127220	112.754173	CN
1785545	Yuyao	30.049999	121.149437	CN
1785566	Yuzhou	34.162781	113.463890	CN
1785572	Yuxia	34.061539	108.629051	CN
1785623	Yushan	31.377621	120.954300	CN
1785655	Yunyang	33.447430	112.714218	CN
1785698	Yunmeng Chengguanzhen	31.062510	113.765450	CN
1785710	Jinghong	21.991020	100.734093	CN
1785716	Pizhou	34.311390	117.950279	CN
1785777	Yulin	38.290562	109.749443	CN
1785980	Yucheng	34.928890	116.465279	CN
1786060	Yuanping	38.715279	112.757500	CN
1786067	Yuanlin	30.415131	112.885948	CN
1786112	Heyuan	23.733330	114.683327	CN
1786357	Yongfeng	27.428289	112.183380	CN
1786378	Yongchuan	29.351391	105.894722	CN
1786455	Yishui	35.784721	118.628059	CN
1786546	Zhongxiang	31.166109	112.583061	CN
1786587	Yingshang Chengguanzhen	32.629452	116.270142	CN
1786640	Yingcheng	30.950001	113.550003	CN
1786676	Yima	34.738060	111.883888	CN
1786720	Yigou	35.811390	114.316673	CN
1786731	Qingzhou	36.696671	118.479721	CN
1786759	Yicheng	31.704720	112.256111	CN
1786760	Yicheng	31.370529	119.870270	CN
1786770	Yibin	28.766670	104.623833	CN
1786855	Yatou	37.150002	122.383331	CN
1786867	Yashan	22.197500	109.941940	CN
1787031	Yanzhou	35.552780	116.828613	CN
1787144	Yanliang	34.659180	109.229210	CN
1787323	Yangshuo	24.780809	110.489670	CN
1787331	Zhangjiagang	31.865000	120.538887	CN
1787351	Yangquan	37.857498	113.563332	CN
1787437	Yangliuqing	39.137501	116.999718	CN
1787601	Yanggu	36.110561	115.775284	CN
1787824	Tongshan	34.180450	117.157066	CN
1787837	Xucheng	20.350000	110.128838	CN
1787901	Xunchang	28.454330	104.714981	CN
1788206	Xixiang	35.162781	112.864998	CN
1788268	Xiulin	29.716669	112.400002	CN
1788402	Xiongzhou	25.116671	114.300003	CN
1788406	Guixi	28.288570	117.213287	CN
1788452	Xinzhou	30.866671	114.800003	CN
1788462	Xinzhi	36.498890	111.704720	CN
1788522	Xinye	32.518608	112.352219	CN
1788534	Xinyang	32.122780	114.065559	CN
1788618	Xintai	35.900558	117.751938	CN
1788638	Xinshi	31.047041	113.140984	CN
1788816	Xinji	37.902779	115.203613	CN
1788869	Shangmei	27.742781	111.295563	CN
1789118	Xindian	36.797501	118.294441	CN
1789137	Xindi	29.816669	113.466667	CN
1789176	Feicheng	36.248611	116.765831	CN
1789273	Sanshui	23.154860	112.891609	CN
1789289	Ximei	24.963890	118.379440	CN
1789427	Xihua	33.783329	114.516670	CN
1789462	Xihe	31.686359	113.465851	CN
1789693	Xiazhuang	34.916111	118.638893	CN
1789703	Xiazhen	34.802219	117.111671	CN
1789799	Xiashi	30.536289	120.686378	CN
1789897	Gongyi	34.759998	112.971390	CN
1789945	Xiaoweizhai	26.190281	107.512497	CN
1789998	Xiaoshan	30.167459	120.258827	CN
1790353	Xianyang	34.337780	108.702606	CN
1790379	Xianshuigu	38.985001	117.382782	CN
1790392	Xiannu	32.436668	119.550827	CN
1790413	Xianju	28.850000	120.733330	CN
1790451	Wenxing	28.666670	112.883331	CN
1790471	Xiangxiang	27.733330	112.533333	CN
1790492	Xiangtan	27.850000	112.900002	CN
1790587	Xiangyang	32.042198	112.144791	CN
1790601	Xiangcheng	33.847031	113.477798	CN
1790645	Xiamen	24.479790	118.081871	CN
1790885	Wuyang	31.992500	116.247223	CN
1790894	Wuxue	29.850580	115.552498	CN
1791056	Dongyang	29.267780	120.225281	CN
1791121	Changde	29.046379	111.678299	CN
1791236	Wuhu	31.336571	118.375481	CN
1791325	Wuda	39.499439	106.711670	CN
1791347	Wucheng	29.600771	118.174950	CN
1791388	Wenzhou	27.999420	120.666817	CN
1791428	Wenshang	35.727501	116.496109	CN
1791464	Wenling	28.366940	121.360001	CN
1791536	Wendeng	37.193611	122.051109	CN
1791748	Wanxian	30.803890	108.389717	CN
1791779	Wanning	18.800280	110.396667	CN
1792087	Jiaonan	35.878609	119.975281	CN
1792260	Wafangdian	39.618328	122.008057	CN
1792359	Huangshan	29.711390	118.312500	CN
1792516	Loushanguan	28.137501	106.820000	CN
1792585	Fuding	27.327339	120.213997	CN
1792621	Wusong	30.950001	117.783333	CN
1792692	Tongchuan	31.094070	105.087311	CN
1792916	Tianpeng	30.986641	103.939331	CN
1793036	Tengzhou	35.077061	117.151756	CN
1793089	Taozhuang	34.849998	117.333328	CN
1793230	Tantou	26.031389	119.598610	CN
1793286	Tangzhai	34.432781	116.591110	CN
1793346	Tangshan	39.633331	118.183327	CN
1793364	Tangping	22.026470	111.932289	CN
1793385	Tangjiazhuang	39.733330	118.449997	CN
1793419	Tanghe	32.688332	112.827499	CN
1793424	Tanggu	39.021111	117.646942	CN
1793533	Taixing	32.166672	120.013611	CN
1793700	Taishan	22.251350	112.779900	CN
1793743	Suzhou	33.636108	116.978889	CN
1793774	Suozhen	36.953892	118.104721	CN
1793889	Suixi	33.890671	116.774719	CN
1793899	Suicheng	33.896301	117.933067	CN
1793900	Suining	30.508020	105.573318	CN
1794035	Songjiang	31.035950	121.214600	CN
1794140	Sishui	35.648891	117.275833	CN
1794479	Laixi	36.859169	120.526939	CN
1794794	Shouguang	36.880001	118.737503	CN
1794806	Shizuishan	39.233330	106.769440	CN
1794825	Shizilu	35.171108	118.828888	CN
1794903	Shiyan	32.647499	110.778061	CN
1794947	Shiwan	22.996929	113.079880	CN
1794971	Shitanjing	39.234169	106.343887	CN
1795055	Shiqiao	22.937361	113.360626	CN
1795060	Shiqi	22.516821	113.385208	CN
1795166	Shima	24.447781	117.811111	CN
1795184	Shilong	23.112270	113.842484	CN
1795270	Shijiazhuang	38.041389	114.478607	CN
1795565	Shenzhen	22.545540	114.068298	CN
1795579	Shenxian	36.241112	115.667221	CN
1795632	Shenjiamen	29.957621	122.298019	CN
1795842	Shaping	22.754520	112.956520	CN
1795855	Shaoxing	30.011021	120.571533	CN
1795857	Shaowu	27.340891	117.483101	CN
1795919	Shancheng	34.795280	116.081673	CN
1795928	Shanwei	22.781990	115.347504	CN
1795940	Shantou	23.368139	116.714790	CN
1795941	Shanting	35.075279	117.457779	CN
1796236	Shanghai	31.222219	121.458061	CN
1796421	Shahecheng	36.938332	114.505829	CN
1796556	Sanya	18.243059	109.504997	CN
1797038	Runan	33.001110	114.354172	CN
1797120	Fuqing	25.725000	119.379440	CN
1797132	Rizhao	35.427502	119.455276	CN
1797181	Renqiu	38.698891	116.093613	CN
1797417	Wuxi	26.573071	111.841843	CN
1797535	Qiongshan	20.005831	110.354172	CN
1797543	Yuanjiang	28.842979	112.352173	CN
1797575	Qinnan	33.253059	119.913330	CN
1797658	Jinjiang	24.819780	118.574142	CN
1797793	Qingquan	30.451130	115.255928	CN
1798082	Hongqiao	26.768370	112.108139	CN
1798425	Puyang	29.460279	119.886108	CN
1798480	Pumiao	22.750000	108.483330	CN
1798548	Poyang	28.992420	116.667542	CN
1798632	Pingyin	36.283058	116.445282	CN
1798634	Pingyi	35.500561	117.630829	CN
1798733	Pingnan	23.554300	110.397568	CN
1798821	Pingdu	36.784439	119.946388	CN
1798946	Pengcheng	36.431110	114.169998	CN
1799348	Ningyang	35.764172	116.791389	CN
1799352	Yutan	28.250000	112.550003	CN
1799383	Ninghai	37.383331	121.583328	CN
1799384	Ninghai	29.289169	121.424721	CN
1799552	Nanzhou	29.359550	112.402428	CN
1799574	Nanzhang Chengguanzhen	31.783939	111.827522	CN
1799832	Pucheng	27.923330	118.533333	CN
1799846	Nanping	26.645000	118.173607	CN
1799897	Nanma	36.181671	118.158333	CN
1799908	Nanlong	31.353331	106.063087	CN
1800065	Nangong	37.358059	115.374443	CN
1800088	Nanfeng	23.743441	111.795929	CN
1800101	Nandu	22.852501	110.823334	CN
1800107	Nanding	36.748329	118.055832	CN
1800146	Nanchong	30.795080	106.084740	CN
1800163	Nanchang	28.683331	115.883331	CN
1800430	Miyang	24.404169	103.442780	CN
1800498	Mingshui	36.716671	117.500000	CN
1800519	Mingguang	32.780170	117.963783	CN
1800521	Minggang	32.458611	114.048607	CN
1800627	Mianyang	31.459339	104.754242	CN
1800675	Mengyin	35.706940	117.926392	CN
1800764	Mengcheng Chengguanzhen	33.266109	116.566048	CN
1800829	Wuchuan	21.457130	110.765907	CN
1801401	Majie	25.033331	102.636108	CN
1801455	Zhijiang	30.421391	111.753326	CN
1801615	Maba	24.684120	113.598389	CN
1801722	Lushun	38.799999	121.266670	CN
1801757	Luqiao	28.580839	121.377151	CN
1801797	Luoyang	24.962219	118.681107	CN
1801799	Luoyang	23.162439	114.273422	CN
1801850	Luorong	24.405830	109.608612	CN
1801983	Luocheng	29.384809	104.028618	CN
1802068	Lucheng	31.233570	117.280571	CN
1802177	Lubu	23.174219	112.280937	CN
1802204	Luancheng	37.879169	114.651672	CN
1802238	Loudi	27.734440	111.994438	CN
1802476	Longquan	24.671921	102.161301	CN
1802788	Licheng	31.430799	119.523987	CN
1802875	Liuyang	28.150000	113.633331	CN
1802940	Puning	23.310720	116.168694	CN
1803245	Lishui	28.460421	119.910294	CN
1803266	Lintong	34.378029	109.208923	CN
1803318	Linyi	35.063061	118.342781	CN
1803334	Linxi	39.700001	118.433327	CN
1803352	Linshui	36.424721	114.204720	CN
1803364	Linqu	36.515560	118.539719	CN
1803365	Linqiong	30.415871	103.460876	CN
1803367	Linqing	36.845558	115.711670	CN
1803374	Linping	30.422501	120.297218	CN
1803422	Linhai	28.850000	121.116669	CN
1803551	Lingcheng	22.707220	110.349167	CN
1803560	Lincheng	19.907780	109.685829	CN
1803616	Liling	27.666670	113.500000	CN
1803782	Lichuan	30.299999	108.849998	CN
1803791	Licheng	23.295540	113.828362	CN
1803841	Lianzhou	24.781111	112.382500	CN
1803842	Lianzhou	21.668200	109.169456	CN
1803886	Lianran	24.922710	102.484962	CN
1803948	Liangxiang	39.731941	116.139999	CN
1804120	Lianjiang	21.646730	110.281723	CN
1804153	Leshan	29.562281	103.763863	CN
1804162	Lengshuitan	26.411100	111.595589	CN
1804169	Lengshuijiang	27.688061	111.429443	CN
1804252	Lecheng	25.123831	113.325417	CN
1804386	Laohekou	32.385830	111.667778	CN
1804442	Lanxi	29.219460	119.476952	CN
1804451	Lianyuan	27.688330	111.664169	CN
1804645	Kunyang	27.665831	120.565826	CN
1804874	Kaihua	23.368700	104.279999	CN
1804879	Kaifeng	34.791111	114.348328	CN
1804892	Juye	35.394718	116.088333	CN
1804979	Juegang	32.317371	121.185516	CN
1805179	Jiujiang	29.733330	115.983330	CN
1805267	Jishui	33.733330	115.400002	CN
1805270	Jishou	28.316669	109.716667	CN
1805334	Jinxiangzhen	27.432650	120.606247	CN
1805379	Jinshi	29.604870	111.870117	CN
1805408	Jinsha	32.089821	121.073547	CN
1805505	Jinjiang	19.729170	110.006393	CN
1805515	Jinji	23.228060	110.826111	CN
1805563	Tianchang	37.998058	114.015556	CN
1805618	Jingling	30.650000	113.099998	CN
1805757	Jimo	36.389721	120.462219	CN
1805798	Jiangjin	29.290560	106.254173	CN
1805833	Jiexiu	37.024441	111.912498	CN
1805844	Jieshou	33.263378	115.361076	CN
1805857	Jieshi	22.813379	115.825737	CN
1805884	Jiehu	35.542782	118.455002	CN
1805935	Jiazi	22.877911	116.067047	CN
1806096	Jiaozhou	36.283890	120.003326	CN
1806167	Jianou	27.046940	118.325279	CN
1806218	Jiangyan	32.506111	120.142776	CN
1806248	Jianguang	28.193769	115.783600	CN
1806327	Jiangkou	25.487221	119.198608	CN
1806445	Jian	27.117161	114.979271	CN
1806591	Hutang	31.533331	119.483330	CN
1806651	Huoqiu Chengguanzhen	32.354729	116.293900	CN
1806696	Humen	22.818979	113.673058	CN
1806840	Huilong	31.811110	121.654999	CN
1806881	Huicheng	23.038450	116.289879	CN
1806882	Xinhui	22.455999	113.048203	CN
1806960	Huazhou	21.633329	110.583328	CN
1807112	Huangzhou	30.450001	114.800003	CN
1807143	Huangyan	28.647779	121.259438	CN
1807234	Huangshi	30.204170	115.077606	CN
1807301	Dasha	23.109980	113.444366	CN
1807308	Huangpi	30.884529	114.377892	CN
1807339	Huangmei	30.192350	116.024963	CN
1807508	Huanggang	23.677040	116.999611	CN
1807553	Huangchuan	32.127220	115.039436	CN
1807645	Huaiyuan Chengguanzhen	32.958931	117.165657	CN
1807687	Huaicheng	23.905130	112.193138	CN
1807695	Huaidian	33.433331	115.033333	CN
1808106	Hongjiang	27.110001	109.995560	CN
1808212	Hechuan	29.994720	106.257217	CN
1808336	Hepo	23.430771	115.829910	CN
1808744	Hede	33.768059	120.251671	CN
1808747	Hecun	36.533329	114.111107	CN
1808872	Chengyang	27.089170	119.645279	CN
1808879	Hanting	36.770828	119.210831	CN
1808926	Hangzhou	30.293650	120.161423	CN
1808931	Hangu	39.248890	117.789169	CN
1808963	Handan	36.600559	114.467781	CN
1808977	Hanchuan	30.650000	113.766670	CN
1808981	Hancheng	35.460281	110.429169	CN
1809003	Haizhou	34.581669	119.128891	CN
1809061	Jiaojiang	28.680281	121.442780	CN
1809062	Haimen	23.193489	116.614220	CN
1809077	Haikou	24.779850	102.575478	CN
1809159	Guye	39.733330	118.416672	CN
1809412	Guli	28.883329	120.033333	CN
1809483	Guiren	33.669720	118.188889	CN
1809486	Guiping	23.392500	110.081390	CN
1809610	Gucheng Chengguanzhen	32.266041	111.634758	CN
1809879	Guangshui	31.619900	113.997803	CN
1810240	Xicheng	23.306021	103.163513	CN
1810295	Gaozhou	21.939240	110.846069	CN
1810309	Gaoyou	32.785831	119.427780	CN
1810437	Gaoping	30.775761	106.102943	CN
1810458	Gaomi	36.383331	119.752777	CN
1810553	Gaogou	34.017502	119.188606	CN
1810846	Fuyang	30.053329	119.951942	CN
1810920	Fushan	37.495831	121.258057	CN
1810979	Fuling	29.702221	107.391937	CN
1811103	Foshan	23.026770	113.131477	CN
1811114	Fenyi	27.811171	114.668053	CN
1811200	Fengxian	34.703880	116.587173	CN
1811260	Fengrun	39.833328	118.116669	CN
1811305	Fengkou	30.083330	113.266670	CN
1811440	Feicheng	35.260559	117.967499	CN
1811619	Ezhou	30.400000	114.833328	CN
1811729	Encheng	22.183889	112.302597	CN
1811764	Duyun	26.266670	107.516670	CN
1811829	Duobao	30.670000	112.689522	CN
1811929	Ducheng	23.237289	111.531723	CN
1812057	Xinyi	22.373030	110.947456	CN
1812228	Dongtai	32.852310	120.309471	CN
1812256	Dongsheng	39.816078	109.977631	CN
1812427	Dongkan	33.999722	119.830833	CN
1812521	Donghai	22.945940	115.642036	CN
1812597	Dongdu	35.849998	117.699997	CN
1812621	Dongcun	36.776669	121.159721	CN
1812728	Dingzhou	38.513062	114.995560	CN
1812754	Dingtao	35.068329	115.562500	CN
1812961	Deyang	31.130190	104.381981	CN
1812981	Deqing	30.544849	119.959900	CN
1812988	Penglai	37.808609	120.750832	CN
1812990	Dengzhou	32.682220	112.081940	CN
1813016	Dengfeng	34.455280	113.028061	CN
1813088	Dazhong	33.199730	120.457802	CN
1813171	Zhangjiajie	29.129440	110.478333	CN
1813206	Daye	30.083330	114.949997	CN
1813253	Dayan	26.868790	100.220718	CN
1813325	Dazhou	31.215919	107.500923	CN
1813451	Datong	32.620819	117.063179	CN
1813658	Fenghua	29.656281	121.406403	CN
1813775	Huaxian	35.563889	114.505829	CN
1813812	Danshui	22.798401	114.467163	CN
1813828	Danjiangkou	32.542782	111.508614	CN
1813851	Gushu	31.559780	118.482887	CN
1813892	Dancheng	33.633331	115.183327	CN
1814082	Daliang	22.850420	113.247009	CN
1814786	Yangchun	22.166670	111.783333	CN
1814870	Yiwu	29.315060	120.076759	CN
1814919	Chonglong	29.780621	104.852242	CN
1815184	Chengyang	35.579441	118.832779	CN
1815251	Chengjiang	31.928249	120.312569	CN
1815302	Chenghua	23.461321	116.770073	CN
1815463	Changzhi	35.208889	111.738609	CN
